term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome,y_var,n,n_events,r_squared,estimate_pp,se_pp,conf.low_pp,conf.high_pp,spec_type,outcome_family,x,x_label,moderator,control_set,sample,p_bh_all,p_bonf_all,sign,three_star,bh_1pct,bh_5pct
downstream_deployer,-0.017733535455828387,0.005674726166886293,-3.125002851998184,0.008772910240865602,-0.030097701633088576,-0.005369369278568199,12,ff3_car_10,ff3_car_10,1031,13,0.3535324784789605,-1.7733535455828386,0.56747261668862925,-3.0097701633088576,-0.5369369278568199,main_effect,ff3,downstream_deployer,Downstream deployer,NA,firm_year_pre,chinese_origin,0.18226742709734992,1,negative,TRUE,FALSE,FALSE
upstream_any,0.018034668127603525,0.00665524879492851,2.7098413122205827,0.008799214824462118,0.0047175460489240675,0.03135179020628298,59,car_15,car_15,4829,60,0.07308106348770171,1.8034668127603526,0.665524879492851,0.4717546048924067,3.135179020628298,main_effect,market,upstream_any,Any upstream,NA,firm_year,all,0.18226742709734992,1,positive,TRUE,FALSE,FALSE
downstream_any,-0.015080724137412264,0.005565790142046924,-2.7095387631460435,0.008806338707877653,-0.0262178444870574,-0.00394360378776713,59,car_15,car_15,4805,60,0.31936220854220376,-1.5080724137412265,0.5565790142046924,-2.62178444870574,-0.394360378776713,main_effect,market,downstream_any,Any downstream,NA,firm_year_pre,all,0.18226742709734992,1,negative,TRUE,FALSE,FALSE
upstream_any,0.01812296063563563,0.00669027514128765,2.7088513182056633,0.008822545076715382,0.004735750999780217,0.03151017027149104,59,car_15,car_15,4829,60,0.0704762192204973,1.8122960635635632,0.6690275141287649,0.4735750999780217,3.1510170271491043,main_effect,market,upstream_any,Any upstream,NA,firm,all,0.18226742709734992,1,positive,TRUE,FALSE,FALSE
upstream_any,0.02113841756342077,0.007807656028152471,2.707396110586952,0.008856941460856462,0.005515333937384681,0.03676150118945686,59,car_20,car_20,5053,60,0.00219012887085257,2.1138417563420773,0.7807656028152471,0.5515333937384681,3.676150118945686,main_effect,market,upstream_any,Any upstream,NA,none,all,0.1824725674449378,1,positive,TRUE,FALSE,FALSE
downstream_deployer,-0.005313857904513434,0.0019636415308487572,-2.7061242192288484,0.008887105402121176,-0.009243095531963966,-0.0013846202770629017,59,car_3,car_3,4823,60,0.017196892146109533,-0.5313857904513434,0.19636415308487573,-0.9243095531963965,-0.13846202770629018,main_effect,market,downstream_deployer,Downstream deployer,NA,firm,all,0.18258962007994417,1,negative,TRUE,FALSE,FALSE
upstream_hardware,0.02276375647467883,0.00842259450072066,2.7027012249884645,0.008968752478458042,0.005910183807225137,0.03961732914213252,59,car_20,car_20,4829,60,0.08671902692614442,2.276375647467883,0.8422594500720659,0.5910183807225137,3.9617329142132522,main_effect,market,upstream_hardware,Upstream hardware,NA,firm_year,all,0.18376086808884637,1,positive,TRUE,FALSE,FALSE
upstream_cloud,0.017337761160827646,0.006363724970528151,2.72446738995207,0.009015378112717113,0.004535597819382406,0.03013992450227289,47,car_15,car_15,3863,48,0.07758147625256695,1.7337761160827647,0.6363724970528151,0.45355978193824065,3.013992450227289,main_effect,market,upstream_cloud,Upstream cloud,NA,firm_year,text_or_reason,0.18421010949217595,1,positive,TRUE,FALSE,FALSE
downstream_deployer,-0.005284926070141544,0.001960999413364148,-2.6950166502472883,0.009154556883422997,-0.009208876832717008,-0.0013609753075660806,59,car_3,car_3,4823,60,0.019507319432662817,-0.5284926070141545,0.1960999413364148,-0.9208876832717008,-0.13609753075660808,main_effect,market,downstream_deployer,Downstream deployer,NA,firm_year,all,0.18654285583761945,1,negative,TRUE,FALSE,FALSE
z_intelligence,0.02516610687087994,0.00873446036278135,2.881243468470695,0.009232277745615277,0.006946341822525501,0.04338587191923438,20,ff3_car_15,ff3_car_15,1699,21,0.2896691620119135,2.516610687087994,0.873446036278135,0.6946341822525501,4.3385871919234384,main_effect,ff3,z_intelligence,AA Intelligence Index (z),NA,firm_year_pre,listed_creator,0.18761397119018727,1,positive,TRUE,FALSE,FALSE
upstream_any,-0.024307905986100005,0.007854092558821375,-3.0949350041461408,0.009276883704094479,-0.04142050361865393,-0.007195308353546082,12,ff3_car_5,ff3_car_5,1105,13,0.014299457117302405,-2.4307905986100007,0.7854092558821375,-4.142050361865393,-0.7195308353546083,main_effect,ff3,upstream_any,Any upstream,NA,none,open_weight,0.1877063219929124,1,negative,TRUE,FALSE,FALSE
strategic_any,0.020653462240789126,0.0076817708453434325,2.688632954120068,0.009311579464057782,0.005282274283723718,0.03602465019785453,59,car_20,car_20,5053,60,0.002114650535766982,2.0653462240789127,0.7681770845343433,0.5282274283723718,3.602465019785453,main_effect,market,strategic_any,Strategic/upstream,NA,none,all,0.1877063219929124,1,positive,TRUE,FALSE,FALSE
z_intelligence,0.005602304624654921,0.002015733612262122,2.7792881909469336,0.009312327586132688,0.0014856273890913908,0.009718981860218452,30,car_1,car_1,2471,31,0.03664474168483267,0.5602304624654921,0.20157336122621222,0.14856273890913907,0.9718981860218452,main_effect,market,z_intelligence,AA Intelligence Index (z),NA,firm_year,non_reasoning,0.1877063219929124,1,positive,TRUE,FALSE,FALSE
upstream_hardware,0.02270752260976122,0.008452688154665473,2.6864261634007844,0.009366431495643325,0.005793732679854169,0.039621312539668274,59,car_20,car_20,4829,60,0.08139387453453917,2.2707522609761224,0.8452688154665473,0.5793732679854169,3.9621312539668274,main_effect,market,upstream_hardware,Upstream hardware,NA,firm,all,0.18805170893203005,1,positive,TRUE,FALSE,FALSE
upstream_any,0.0200692406471023,0.007407679058407621,2.7092481314135726,0.009441243990357373,0.00515835607222598,0.034980125221978624,46,car_20,car_20,3768,47,0.2980648020538972,2.00692406471023,0.7407679058407621,0.515835607222598,3.4980125221978624,main_effect,market,upstream_any,Any upstream,NA,firm_year_pre,closed,0.18805170893203005,1,positive,TRUE,FALSE,FALSE
upstream_any:is_open_weight,-0.02116613078340946,0.007813233193669758,-2.7090105029193485,0.009447060467994825,-0.03689335349227851,-0.005438908074540408,46,car_3,car_3,3771,47,0.05336578747672094,-2.1166130783409463,0.7813233193669759,-3.6893353492278513,-0.5438908074540407,interaction,market,upstream_any,Any upstream,is_open_weight,firm_year_pre,non_chinese_origin,0.18805170893203005,1,negative,TRUE,FALSE,FALSE
upstream_any,0.01582258563047999,0.005841361454943524,2.70871538296768,0.009454288769638466,0.00406453486612658,0.0275806363948334,46,car_10,car_10,3789,47,0.05132199338828103,1.582258563047999,0.5841361454943523,0.406453486612658,2.75806363948334,main_effect,market,upstream_any,Any upstream,NA,firm_year,closed,0.18805170893203005,1,positive,TRUE,FALSE,FALSE
z_intelligence,0.005537983755365745,0.0019970913673182456,2.7730247328655353,0.009455536450725565,0.001459379063174714,0.009616588447556775,30,car_1,car_1,2461,31,0.0378840774976249,0.5537983755365744,0.19970913673182455,0.1459379063174714,0.9616588447556775,main_effect,market,z_intelligence,AA Intelligence Index (z),NA,firm_year_pre,non_reasoning,0.18805170893203005,1,positive,TRUE,FALSE,FALSE
downstream_deployer,-0.02120866453356573,0.006890791067856411,-3.0778272515761134,0.00957649835158364,-0.03622240851876762,-0.006194920548363838,12,car_15,car_15,1031,13,0.11894593071917192,-2.1208664533565726,0.6890791067856411,-3.6222408518767617,-0.6194920548363838,main_effect,market,downstream_deployer,Downstream deployer,NA,firm_year,chinese_origin,0.18953875916252724,1,negative,TRUE,FALSE,FALSE
downstream_deployer,-0.021667958201094042,0.007045861798507389,-3.075274369656843,0.009622032727194571,-0.037019572283744154,-0.00631634411844393,12,car_10,car_10,1031,13,0.09222255684187175,-2.166795820109404,0.7045861798507389,-3.7019572283744155,-0.631634411844393,main_effect,market,downstream_deployer,Downstream deployer,NA,firm_year,chinese_origin,0.18953875916252724,1,negative,TRUE,FALSE,FALSE
upstream_hardware,0.010114351370886116,0.003743735512982154,2.701673592007922,0.009628279611796211,0.0025786026332859672,0.017650100108486264,46,car_5,car_5,3952,47,0.0021950616265115075,1.0114351370886117,0.37437355129821537,0.25786026332859674,1.7650100108486264,main_effect,market,upstream_hardware,Upstream hardware,NA,none,closed,0.18953875916252724,1,positive,TRUE,FALSE,FALSE
strategic_any,0.019084928126929655,0.0070720139170996985,2.698655340706197,0.009641388492303038,0.004857871216239457,0.033311985037619854,47,car_20,car_20,3844,48,0.2929227366106234,1.9084928126929654,0.7072013917099699,0.48578712162394566,3.3311985037619856,main_effect,market,strategic_any,Strategic/upstream,NA,firm_year_pre,text_or_reason,0.18953875916252724,1,positive,TRUE,FALSE,FALSE
strategic_any,0.017648455014373607,0.006601103866624668,2.6735611756701174,0.009692130562648496,0.004439676686977057,0.03085723334177016,59,car_15,car_15,4829,60,0.07035287390041511,1.7648455014373607,0.6601103866624668,0.4439676686977057,3.085723334177016,main_effect,market,strategic_any,Strategic/upstream,NA,firm,all,0.18953875916252724,1,positive,TRUE,FALSE,FALSE
downstream_deployer,-0.021611813544270175,0.007047839118243214,-3.0664453574611765,0.009781191210673041,-0.036967735836529056,-0.006255891252011293,12,car_15,car_15,1031,13,0.10786338385093186,-2.1611813544270175,0.7047839118243214,-3.6967735836529054,-0.6255891252011293,main_effect,market,downstream_deployer,Downstream deployer,NA,firm,chinese_origin,0.18953875916252724,1,negative,TRUE,FALSE,FALSE
downstream_deployer,-0.015670043026352626,0.005666528986057219,-2.765368899534364,0.009785520906861035,-0.027259396076641025,-0.004080689976064228,29,car_15,car_15,2429,30,0.06913281754151823,-1.5670043026352627,0.5666528986057219,-2.7259396076641025,-0.4080689976064228,main_effect,market,downstream_deployer,Downstream deployer,NA,firm,listed_creator,0.18953875916252724,1,negative,TRUE,FALSE,FALSE
strategic_any,0.017528473480966596,0.0065678094659374865,2.668846222149745,0.009814067187572174,0.004386317095461317,0.030670629866471875,59,car_15,car_15,4829,60,0.07294813480947093,1.7528473480966595,0.6567809465937486,0.4386317095461317,3.0670629866471875,main_effect,market,strategic_any,Strategic/upstream,NA,firm_year,all,0.18953875916252724,1,positive,TRUE,FALSE,FALSE
strategic_any,-0.024091937196833328,0.007865410283937476,-3.0630235839105837,0.009843581911779887,-0.04122919403407286,-0.006954680359593797,12,ff3_car_5,ff3_car_5,1105,13,0.014099890277337934,-2.4091937196833326,0.7865410283937476,-4.122919403407286,-0.6954680359593797,main_effect,ff3,strategic_any,Strategic/upstream,NA,none,open_weight,0.18953875916252724,1,negative,TRUE,FALSE,FALSE
upstream_hardware:is_open_weight,-0.05922562217145772,0.021995856582643927,-2.692580848076194,0.009857306721848036,-0.10350098508112464,-0.014950259261790805,46,car_20,car_20,3798,47,0.08272147002066133,-5.922562217145773,2.1995856582643927,-10.350098508112463,-1.4950259261790806,interaction,market,upstream_hardware,Upstream hardware,is_open_weight,firm_year,non_chinese_origin,0.18953875916252724,1,negative,TRUE,FALSE,FALSE
downstream_deployer,-0.021063166371805154,0.006879818333201218,-3.061587581485505,0.009869883843315776,-0.036053002821963775,-0.006073329921646534,12,car_20,car_20,1030,13,0.24291841743321807,-2.1063166371805155,0.6879818333201217,-3.6053002821963775,-0.6073329921646534,main_effect,market,downstream_deployer,Downstream deployer,NA,firm_year_pre,chinese_origin,0.18953875916252724,1,negative,TRUE,FALSE,FALSE
strategic_any,0.015731088841114692,0.005844367192035649,2.6916667492337014,0.009880606117335987,0.003966987841797033,0.027495189840432352,46,car_10,car_10,3798,47,0.04766806573352578,1.5731088841114693,0.5844367192035649,0.3966987841797033,2.749518984043235,main_effect,market,strategic_any,Strategic/upstream,NA,firm_year,non_chinese_origin,0.18953875916252724,1,positive,TRUE,FALSE,FALSE
upstream_any,0.010562315585259075,0.003924225977692304,2.691566603274563,0.009883161807266628,0.002663258385596943,0.018461372784921208,46,car_5,car_5,3788,47,0.02457292775523956,1.0562315585259074,0.3924225977692304,0.26632583855969433,1.8461372784921208,main_effect,market,upstream_any,Any upstream,NA,firm_year,closed,0.18953875916252724,1,positive,TRUE,FALSE,FALSE
upstream_any,0.010608615353929252,0.003941596667027578,2.6914512696524535,0.009886105834570004,0.002674592770153951,0.018542637937704554,46,car_5,car_5,3788,47,0.018663173328959837,1.0608615353929252,0.39415966670275776,0.26745927701539507,1.8542637937704554,main_effect,market,upstream_any,Any upstream,NA,firm,closed,0.18953875916252724,1,positive,TRUE,FALSE,FALSE
upstream_any,0.015894212119405074,0.005911305428300429,2.6887820824333297,0.009954465806948982,0.0039953714389106085,0.02779305279989954,46,car_10,car_10,3789,47,0.04879402232307517,1.5894212119405073,0.591130542830043,0.3995371438910609,2.7793052799899542,main_effect,market,upstream_any,Any upstream,NA,firm,closed,0.19036001535442437,1,positive,TRUE,FALSE,FALSE
