"family","sample","outcome","fe","term","coef","se","p","n","n_events","n_tickers","n_treated","treated_events","treated_tickers","rhs","note","q_global","q_family","sig_p05","sig_q10_family","direction"
"single_or_bundle","main","car_mm_spy_0_1","year","downstream_any",-0.000775733152248925,0.00121320110299613,0.523745188525399,12112,124,101,4920,124,40,"downstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.83830242709001,0.768811980740148,FALSE,FALSE,"negative"
"single_or_bundle","main","car_mm_spy_0_1","year","related_any",0.00058614668481863,0.000850651807900942,0.492085827702216,12112,124,101,8173,124,69,"related_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.820918188199408,0.750309083823181,FALSE,FALSE,"positive"
"single_or_bundle","main","car_mm_spy_0_1","year","platform_bigtech",2.71303439143325e-05,0.00166714499015553,0.987042537463236,12112,124,101,869,123,9,"platform_bigtech + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.996383634032289,0.992674101306212,FALSE,FALSE,"positive"
"joint_core","high_date","car_mm_spy_0_20","event","rel_upstream_hardware",0.010328784494854,0.00711181321196144,0.14944607667339,10209,104,101,2260,104,23,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.52376697490837,0.670928091037529,FALSE,FALSE,"positive"
"joint_core","high_date","car_mm_spy_0_20","event","rel_upstream_cloud",0.00135668359128829,0.00882520752548544,0.878124811824307,10209,104,101,465,104,6,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.958716955932372,0.977733850993167,FALSE,FALSE,"positive"
"joint_core","high_date","car_mm_spy_0_20","event","rel_downstream_integrator",-0.00248444390418388,0.00518351983778263,0.632743649670931,10209,104,101,1661,104,16,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.877667827892059,0.940954137598653,FALSE,FALSE,"negative"
"joint_core","high_date","car_mm_spy_0_20","event","rel_downstream_deployer",-0.00175625396315325,0.00279064400002473,0.530522233467981,10209,104,101,2492,104,24,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.83830242709001,0.890545661717258,FALSE,FALSE,"negative"
"joint_core","high_date","car_mm_spy_0_20","event","rel_competitor",0.0145940502342974,0.00707853036335033,0.0417508906969224,10209,104,101,623,104,7,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.275503927506987,0.35272304209469,TRUE,FALSE,"positive"
"joint_core","high_date","car_mm_spy_0_20","event","rel_is_investor",0.0112950303369991,0.0140641246895032,0.423760912680705,10209,104,101,74,37,5,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.77121925365586,0.829821169271117,FALSE,FALSE,"positive"
"joint_core","high_date","car_mm_spy_0_20","event","rel_is_owner",0.0136615187043488,0.0144953106669557,0.348153069621386,10209,104,101,51,31,5,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.719231648023522,0.79194881037315,FALSE,FALSE,"positive"
"single_or_bundle","high_date","car_mm_spy_0_20","event","rel_upstream_hardware",0.0103074756244563,0.00727405289612909,0.159494865779392,10209,104,101,2260,104,23,"rel_upstream_hardware + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.528725257959169,0.431982009419144,FALSE,FALSE,"positive"
"single_or_bundle","high_date","car_mm_spy_0_20","event","rel_upstream_cloud",0.00969541061563927,0.0064673344631833,0.136897303403504,10209,104,101,465,104,6,"rel_upstream_cloud + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.504690519459924,0.411761420393353,FALSE,FALSE,"positive"
"single_or_bundle","high_date","car_mm_spy_0_20","event","rel_downstream_integrator",-0.00392468964635652,0.00565149467585055,0.488962496970312,10209,104,101,1661,104,16,"rel_downstream_integrator + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.818347275264121,0.747026037037977,FALSE,FALSE,"negative"
"single_or_bundle","high_date","car_mm_spy_0_20","event","rel_downstream_deployer",-0.00554133967422293,0.00268312364057896,0.0414097628874788,10209,104,101,2492,104,24,"rel_downstream_deployer + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.275103425016747,0.22234731089006,TRUE,FALSE,"negative"
"single_or_bundle","high_date","car_mm_spy_0_20","event","rel_competitor",0.0124172917243713,0.00564911641935784,0.0301811803654237,10209,104,101,623,104,7,"rel_competitor + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.239652052529419,0.191271678036019,TRUE,FALSE,"positive"
"single_or_bundle","high_date","car_mm_spy_0_20","event","rel_is_investor",0.0182073200105344,0.0134188371278372,0.177795808699409,10209,104,101,74,37,5,"rel_is_investor + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.564218373498542,0.465941944007464,FALSE,FALSE,"positive"
"single_or_bundle","high_date","car_mm_spy_0_20","event","rel_is_owner",0.00761224998001906,0.0120192385890644,0.52791622043663,10209,104,101,51,31,5,"rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.83830242709001,0.769149460238799,FALSE,FALSE,"positive"
"single_or_bundle","high_date","car_mm_spy_0_20","event","upstream_any",0.0116292999612312,0.00685919032349684,0.0930142360175198,10209,104,101,2725,104,29,"upstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.409416169540665,0.332347850271417,FALSE,FALSE,"positive"
"single_or_bundle","high_date","car_mm_spy_0_20","event","downstream_any",-0.00625137954704672,0.00434138077765096,0.152913572766322,10209,104,101,4153,104,40,"downstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.526638526784272,0.42738094747756,FALSE,FALSE,"negative"
"single_or_bundle","high_date","car_mm_spy_0_20","event","related_any",0.00207244940278927,0.00336660161401037,0.539522417018342,10209,104,101,6881,104,69,"related_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.843032716710505,0.77295430819774,FALSE,FALSE,"positive"
"single_or_bundle","high_date","car_mm_spy_0_20","event","platform_bigtech",0.00898180477705508,0.00523475325421417,0.0892046328812532,10209,104,101,723,104,9,"platform_bigtech + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.397911361189449,0.322476841871197,FALSE,FALSE,"positive"
"joint_core","high_date","car_mm_spy_0_20","year","rel_upstream_hardware",0.0117520809730066,0.00713891580152201,0.10277072562059,10209,104,101,2260,104,23,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.431583099719015,0.565816354540329,FALSE,FALSE,"positive"
"joint_core","high_date","car_mm_spy_0_20","year","rel_upstream_cloud",0.00150952344166579,0.00882636437943924,0.864540125762034,10209,104,101,465,104,6,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.952598533558556,0.976916450117548,FALSE,FALSE,"positive"
"joint_core","high_date","car_mm_spy_0_20","year","rel_downstream_integrator",-0.0019605065153662,0.00522496412750694,0.70826905218206,10209,104,101,1661,104,16,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.901776365993567,0.947489211753713,FALSE,FALSE,"negative"
"joint_core","high_date","car_mm_spy_0_20","year","rel_downstream_deployer",-0.00121018998305998,0.00280251339146276,0.666772593602827,10209,104,101,2492,104,24,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.889646036650464,0.945775600399488,FALSE,FALSE,"negative"
"joint_core","high_date","car_mm_spy_0_20","year","rel_competitor",0.0152838829140148,0.00705950873864464,0.0326962068494382,10209,104,101,623,104,7,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.245293237493595,0.325487850172728,TRUE,FALSE,"positive"
"joint_core","high_date","car_mm_spy_0_20","year","rel_is_investor",0.0085212770825318,0.0133494350780205,0.524678926852718,10209,104,101,74,37,5,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.83830242709001,0.890545661717258,FALSE,FALSE,"positive"
"joint_core","high_date","car_mm_spy_0_20","year","rel_is_owner",0.0160231705219721,0.0140616464117187,0.257139969679943,10209,104,101,51,31,5,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.64842230336944,0.78017699779054,FALSE,FALSE,"positive"
"single_or_bundle","high_date","car_mm_spy_0_20","year","rel_upstream_hardware",0.0113330606410477,0.00727390067579448,0.1222901313784,10209,104,101,2260,104,23,"rel_upstream_hardware + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.473763220836418,0.381228344782868,FALSE,FALSE,"positive"
"single_or_bundle","high_date","car_mm_spy_0_20","year","rel_upstream_cloud",0.00962364951258078,0.00644880460792823,0.138673210365654,10209,104,101,465,104,6,"rel_upstream_cloud + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.508697133705911,0.414673289248751,FALSE,FALSE,"positive"
"single_or_bundle","high_date","car_mm_spy_0_20","year","rel_downstream_integrator",-0.00398534081223834,0.0056450850639021,0.481791759986012,10209,104,101,1661,104,16,"rel_downstream_integrator + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.815361933355999,0.742680537069741,FALSE,FALSE,"negative"
"single_or_bundle","high_date","car_mm_spy_0_20","year","rel_downstream_deployer",-0.00552139667737413,0.00269099079548333,0.0427252216720493,10209,104,101,2492,104,24,"rel_downstream_deployer + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.277887620631215,0.226789651963073,TRUE,FALSE,"negative"
"single_or_bundle","high_date","car_mm_spy_0_20","year","rel_competitor",0.0124994608423131,0.00560151400227226,0.027818678755898,10209,104,101,623,104,7,"rel_competitor + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.22707759049619,0.18198079888785,TRUE,FALSE,"positive"
"single_or_bundle","high_date","car_mm_spy_0_20","year","rel_is_investor",0.0156302250956788,0.0126186299524018,0.218285947780392,10209,104,101,74,37,5,"rel_is_investor + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.615891779208726,0.518765987008955,FALSE,FALSE,"positive"
"single_or_bundle","high_date","car_mm_spy_0_20","year","rel_is_owner",0.00928272923811204,0.0114016432554771,0.417433233987126,10209,104,101,51,31,5,"rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.766276217399015,0.700303648147206,FALSE,FALSE,"positive"
"single_or_bundle","high_date","car_mm_spy_0_20","year","upstream_any",0.0125498300136061,0.00685691832348256,0.070105339462234,10209,104,101,2725,104,29,"upstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.352329789470272,0.283487923945659,FALSE,FALSE,"positive"
"single_or_bundle","high_date","car_mm_spy_0_20","year","downstream_any",-0.00626803756164012,0.00434586657765099,0.152252080728463,10209,104,101,4153,104,40,"downstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.526638526784272,0.427082339384031,FALSE,FALSE,"negative"
"single_or_bundle","high_date","car_mm_spy_0_20","year","related_any",0.00294770585828115,0.00342716446170838,0.391731210128176,10209,104,101,6881,104,69,"related_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.74666759721059,0.679165257098699,FALSE,FALSE,"positive"
"single_or_bundle","high_date","car_mm_spy_0_20","year","platform_bigtech",0.00916943833104775,0.00522867567386171,0.0824595402858722,10209,104,101,723,104,9,"platform_bigtech + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.381867625057585,0.309726078146935,FALSE,FALSE,"positive"
"joint_core","high_date","car_ff3_0_20","event","rel_upstream_hardware",0.0113770502878001,0.00712531933833205,0.11339457352414,10209,104,101,2260,104,23,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.455857582006594,0.597455279858374,FALSE,FALSE,"positive"
"joint_core","high_date","car_ff3_0_20","event","rel_upstream_cloud",0.00275146771312331,0.00846115504327548,0.74569826191146,10209,104,101,465,104,6,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.90543409842679,0.951344844696324,FALSE,FALSE,"positive"
